ID	SCT_ID	SCT_FSN	Laterality_ID	Laterality	Short_Code	Multi_Factor	Status	Deprecate_Reason	Diagnostic	Interventional	Substitute	Preferred	Synonym1	Synonym2	Synonym3
62254	703940002	X-ray of elbow for bone age (procedure)	24028007	Right (qualifier value)	XELBRY	1	A		Y	N		XR Elbow for bone age Right			
62255	853551000000106	Balloon dilatation of systemic to pulmonary artery shunt using fluoroscopic guidance (procedure)			IBDSHP	1	A		N	Y		Balln Dilat systemic to Pul artery shunt	Fluoro Guid Dilat systemic Pul A shunt		
62256	940951000000104	Percutaneous transluminal angioplasty of pulmonary artery banding using fluoroscopic guidance (procedure)	7771000	Left (qualifier value)	IAPBLP	1	I	X	N	Y	IAPBLP	PTA Pulmonary artery banding Left	Pc angioplasty pulmonary artery band Lt		
62257	940951000000104	Percutaneous transluminal angioplasty of pulmonary artery banding using fluoroscopic guidance (procedure)	24028007	Right (qualifier value)	IAPBRP	1	I	X	N	Y	IAPBRP	PTA Pulmonary artery banding Right	Pc angioplasty pulmonay artery band Rt		
62258	940951000000104	Percutaneous transluminal angioplasty of pulmonary artery banding using fluoroscopic guidance (procedure)	51440002	Right and left (qualifier value)	IAPBBP	2	I	X	N	Y	IAPBBP	PTA Pulmonary artery banding Both	Pc angioplasty pulmonary artery band B		
62259	940961000000101	Percutaneous transluminal angioplasty of banding of trunk of pulmonary artery using fluoroscopic guidance (procedure)			IAPBMP	1	I	X	N	Y	IAPBMP	PTA Pulmonary artery banding main	Pc angioplasty pulmonary trunk band	Pc angioplasty pulmonary A band main	
62260	940971000000108	Injection of joint using ultrasonographic guidance (procedure)			UJOJNJ	1	I	X	N	Y	UJOJNJ	US Guided injection of joint			
62262	940981000000105	Injection of subtalar joint using ultrasonographic guidance (procedure)	7771000	Left (qualifier value)	USTJLJ	1	I	X	N	Y	USTJLJ	US Guided injection subtalar joint Lt	Subtalar joint injection US guided Lt		
62264	940981000000105	Injection of subtalar joint using ultrasonographic guidance (procedure)	24028007	Right (qualifier value)	USTJRJ	1	I	X	N	Y	USTJRJ	US Guided injection subtalar joint Rt	Subtalar joint injection US guided Rt		
62266	940981000000105	Injection of subtalar joint using ultrasonographic guidance (procedure)	51440002	Right and left (qualifier value)	USTJBJ	2	I	X	N	Y	USTJBJ	US Guided injection subtalar joint Both	Subtalar joint injection US guided Both		
62267	940991000000107	Injection of temporomandibular joint using cone beam computed tomography guidance (procedure)	7771000	Left (qualifier value)	KTMJLJ	1	I	X	N	Y	KTMJLJ	Cone beam CT guided injection TMJ Left			
62268	940991000000107	Injection of temporomandibular joint using cone beam computed tomography guidance (procedure)	24028007	Right (qualifier value)	KTMJRJ	1	I	X	N	Y	KTMJRJ	Cone beam CT guided injection TMJ Right			
62269	940991000000107	Injection of temporomandibular joint using cone beam computed tomography guidance (procedure)	51440002	Right and left (qualifier value)	KTMJBJ	2	I	X	N	Y	KTMJBJ	Cone beam CT guided injection TMJ Both			
62270	941021000000102	Ethanol ablation using fluoroscopic guidance (procedure)			IEABNA	1	I	X	N	Y	IEABNA	Fluoro guided ethanol ablation			
62271	941041000000109	Computerised tomography of axilla for radiotherapy planning (procedure)	7771000	Left (qualifier value)	CRTALR	1	I	X	Y	N	CRTALR	CT Radiotherapy planning scan axilla Lt			
62272	941041000000109	Computerised tomography of axilla for radiotherapy planning (procedure)	24028007	Right (qualifier value)	CRTARR	1	I	X	Y	N	CRTARR	CT Radiotherapy planning scan axilla Rt			
62273	941041000000109	Computerised tomography of axilla for radiotherapy planning (procedure)	51440002	Right and left (qualifier value)	CRTABR	2	I	X	Y	N	CRTABR	CT Radiotherapy planning scan axilla B			
62274	941231000000109	Computerised tomography of lumbosacral spine for radiotherapy planning (procedure)			CRTLSR	1	I	X	Y	N	CRTLSR	CT Radiotherapy Plan lumbosacral spine			
62275	941471000000107	Computerised tomography of urinary bladder with contrast for radiotherapy planning (procedure)			CRTBER	1	I	X	Y	N	CRTBER	CT Radiotherapy planning bladder Cont			
62276	941481000000109	Computerised tomography of breast with contrast for radiotherapy planning (procedure)	7771000	Left (qualifier value)	CRTMLR	1	I	X	Y	N	CRTMLR	CT Radiotherapy planning breast Cont Lt			
62277	941481000000109	Computerised tomography of breast with contrast for radiotherapy planning (procedure)	24028007	Right (qualifier value)	CRTMRR	1	I	X	Y	N	CRTMRR	CT Radiotherapy planning breast Cont Rt			
62278	941481000000109	Computerised tomography of breast with contrast for radiotherapy planning (procedure)	51440002	Right and left (qualifier value)	CRTMBR	2	I	X	Y	N	CRTMBR	CT Radiotherapy planning breast Cont B			
62279	941531000000106	Computerised tomography of axilla with contrast for radiotherapy planning (procedure)	7771000	Left (qualifier value)	CRTCLR	1	I	X	Y	N	CRTCLR	CT Radiotherapy planning axilla Cont Lt			
62280	941531000000106	Computerised tomography of axilla with contrast for radiotherapy planning (procedure)	24028007	Right (qualifier value)	CRTCRR	1	I	X	Y	N	CRTCRR	CT Radiotherapy planning axilla Cont Rt			
62281	941531000000106	Computerised tomography of axilla with contrast for radiotherapy planning (procedure)	51440002	Right and left (qualifier value)	CRTCBR	2	I	X	Y	N	CRTCBR	CT Radiotherapy planning axilla Cont B			
62282	941541000000102	Computerised tomography of neck with contrast for radiotherapy planning (procedure)			CRTNFR	1	I	X	Y	N	CRTNFR	CT Radiotherapy planning scan neck Cont			
62283	941551000000104	Computerised tomography of head with contrast for radiotherapy planning (procedure)			CRTSFR	1	I	X	Y	N	CRTSFR	CT Radiotherapy planning scan head Cont			
62284	941611000000104	Computerised tomography of prostate with contrast for radiotherapy planning (procedure)			CRTPPR	1	I	X	Y	N	CRTPPR	CT Radiotherapy planning prostate Cont			
62285	941701000000108	Computerised tomography of craniospinal axis for radiotherapy planning (procedure)			CRTCNR	1	A		Y	N		CT Radiotherapy Plan craniospinal axis			
62286	941731000000102	Computerised tomography of pelvis with contrast for radiotherapy planning (procedure)			CRTPFR	1	I	X	Y	N	CRTPFR	CT Radiotherapy planning pelvis Cont			
62287	941741000000106	Computerised tomography of cervical spine for radiotherapy planning (procedure)			CRTCSR	1	I	X	Y	N	CRTCSR	CT Radiotherapy Plan cervical spine			
62288	941751000000109	Computerised tomography of thoracic spine for radiotherapy planning (procedure)			CRTTSR	1	I	X	Y	N	CRTTSR	CT Radiotherapy Plan thoracic spine			
62289	941761000000107	Computerised tomography of thorax with contrast for radiotherapy planning (procedure)			CRTCIR	1	I	X	Y	N	CRTCIR	CT Radiotherapy planning thorax contrast			
62290	942051000000104	Computerised tomography of oesophagus for radiotherapy planning (procedure)			CRTOER	1	I	X	Y	N	CRTOER	CT Radiotherapy planning scan oesophagus			
62291	942061000000101	Computerised tomography of oesophagus with contrast for radiotherapy planning (procedure)			CRTOFR	1	I	X	Y	N	CRTOFR	CT Radiotherapy planning oesophagus Cont			
62292	942071000000108	Computerised tomography of lower leg for radiotherapy planning (procedure)	7771000	Left (qualifier value)	CRTELR	1	I	X	Y	N	CRTELR	CT Radiotherapy planning lower leg Lt			
62293	942071000000108	Computerised tomography of lower leg for radiotherapy planning (procedure)	24028007	Right (qualifier value)	CRTERR	1	I	X	Y	N	CRTERR	CT Radiotherapy planning lower leg Rt			
62294	942071000000108	Computerised tomography of lower leg for radiotherapy planning (procedure)	51440002	Right and left (qualifier value)	CRTEBR	2	I	X	Y	N	CRTEBR	CT Radiotherapy planning lower leg B			
62295	942081000000105	Computerised tomography of lower limb for radiotherapy planning (procedure)	7771000	Left (qualifier value)	CRTGLR	1	I	X	Y	N	CRTGLR	CT Radiotherapy planning lower limb Lt			
62296	942081000000105	Computerised tomography of lower limb for radiotherapy planning (procedure)	24028007	Right (qualifier value)	CRTGRR	1	I	X	Y	N	CRTGRR	CT Radiotherapy planning lower limb Rt			
62297	942081000000105	Computerised tomography of lower limb for radiotherapy planning (procedure)	51440002	Right and left (qualifier value)	CRTGBR	2	I	X	Y	N	CRTGBR	CT Radiotherapy planning lower limb B			
62298	942161000000100	Computerised tomography of thigh for radiotherapy planning (procedure)	7771000	Left (qualifier value)	CRTFLR	1	I	X	Y	N	CRTFLR	CT Radiotherapy planning scan thigh Lt			
62299	942161000000100	Computerised tomography of thigh for radiotherapy planning (procedure)	24028007	Right (qualifier value)	CRTFRR	1	I	X	Y	N	CRTFRR	CT Radiotherapy planning scan thigh Rt			
62300	942161000000100	Computerised tomography of thigh for radiotherapy planning (procedure)	51440002	Right and left (qualifier value)	CRTFBR	2	I	X	Y	N	CRTFBR	CT Radiotherapy planning scan thigh B			
62301	942211000000105	Computerised tomography of abdomen for radiotherapy planning (procedure)			CRTADR	1	I	X	Y	N	CRTADR	CT Radiotherapy planning scan abdomen			
62302	942221000000104	Computerised tomography of abdomen for radiotherapy planning with contrast (procedure)			CRTACR	1	A		Y	N		CT Radiotherapy planning abdomen Cont			
62303	942251000000109	Computerised tomography of head and neck for radiotherapy planning (procedure)			CRTHAR	2	I	X	Y	N	CRTHAR	CT Radiotherapy planning head and neck			
62304	942261000000107	Computerised tomography of head and neck with contrast for radiotherapy planning (procedure)			CRTHCR	2	I	X	Y	N	CRTHCR	CT Radiotherapy Plan head and neck Cont			
62305	942301000000102	Computerised tomography with contrast for radiotherapy planning (procedure)			CRTXCR	1	I	X	Y	N	CRTXCR	CT Radiotherapy planning scan contrast			
62306	942351000000101	Computerised tomography of pelvis for brachytherapy planning (procedure)			CBTBPR	1	I	X	Y	N	CBTBPR	CT Brachytherapy planning scan pelvis			
62307	942421000000103	Computerised tomography of prostate for brachytherapy planning (procedure)			CBTBQR	1	I	X	Y	N	CBTBQR	CT Brachytherapy planning scan prostate			
62308	942451000000108	Computerised tomography of thorax for brachytherapy planning (procedure)			CBTBTR	1	I	X	Y	N	CBTBTR	CT Brachytherapy planning scan thorax			
62309	942581000000101	Magnetic resonance imaging of pelvis for brachytherapy planning (procedure)			MBTBPR	1	I	X	Y	N	MBTBPR	MRI Brachytherapy planning scan pelvis			
62310	942591000000104	Magnetic resonance imaging of prostate for brachytherapy planning (procedure)			MBTBQR	1	I	X	Y	N	MBTBQR	MRI Brachytherapy planning scan prostate			
62311	942601000000105	Magnetic resonance imaging of thorax for brachytherapy planning (procedure)			MBTBTR	1	I	X	Y	N	MBTBTR	MRI Brachytherapy planning scan thorax			
62312	942631000000104	Injection of acromioclavicular joint using fluoroscopic guidance (procedure)	7771000	Left (qualifier value)	IGAJLJ	1	I	X	N	Y	IGAJLJ	Fluoro Guid Inj acromioclavicular Jt Lt			
62313	942631000000104	Injection of acromioclavicular joint using fluoroscopic guidance (procedure)	24028007	Right (qualifier value)	IGAJRJ	1	I	X	N	Y	IGAJRJ	Fluoro Guid Inj acromioclavicular Jt Rt			
62314	942631000000104	Injection of acromioclavicular joint using fluoroscopic guidance (procedure)	51440002	Right and left (qualifier value)	IGAJBJ	2	I	X	N	Y	IGAJBJ	Fluoro Guid Inj acromioclavicular Jt B			
62315	944551000000102	Fine needle aspiration biopsy of supraclavicular fossa using ultrasonographic guidance (procedure)	7771000	Left (qualifier value)	UFSCLB	1	I	X	Y	N	UFSCLB	US Guid FNA Bx supraclavicular fossa Lt			
62316	944551000000102	Fine needle aspiration biopsy of supraclavicular fossa using ultrasonographic guidance (procedure)	24028007	Right (qualifier value)	UFSCRB	1	I	X	Y	N	UFSCRB	US Guid FNA Bx supraclavicular fossa Rt			
62317	944551000000102	Fine needle aspiration biopsy of supraclavicular fossa using ultrasonographic guidance (procedure)	51440002	Right and left (qualifier value)	UFSCBB	2	I	X	Y	N	UFSCBB	US Guid FNA Bx supraclavicular fossa B			
62318	944921000000104	Balloon dilatation of colon using fluoroscopic guidance (procedure)			ICOLNP	1	I	X	N	Y	ICOLNP	Fluoro guided balloon dilatation colon			
62319	944931000000102	Gastroduodenal balloon dilatation using fluoroscopic guidance (procedure)			IGDUOP	1	I	X	N	Y	IGDUOP	Fluoro Guid balloon Dilat gastroduodenal			
62320	944941000000106	Balloon dilatation of oesophagus using fluoroscopic guidance (procedure)			IOESOP	1	A		N	Y		Fluoro guided balloon Dilat oesophagus			
62321	944951000000109	Balloon dilatation of bile duct using fluoroscopic guidance (procedure)			IBLTDP	1	I	X	N	Y	IBLTDP	Fluoro Guid balloon dilatation bile duct			
62322	946941000000104	Multiparametric magnetic resonance imaging of prostate (procedure)			MMPMP	1	I	X	Y	N	MMPMP	MRI Multiparametric prostate			
62323	948341000000101	Injection of subtalar joint using fluoroscopic guidance (procedure)	7771000	Left (qualifier value)	ISTJLJ	1	I	X	N	Y	ISTJLJ	Fluoro Guid injection subtalar joint Lt	Subtalar joint injection Fluoro Guid Lt		
62324	948341000000101	Injection of subtalar joint using fluoroscopic guidance (procedure)	24028007	Right (qualifier value)	ISTJRJ	1	I	X	N	Y	ISTJRJ	Fluoro Guid injection subtalar joint Rt	Subtalar joint injection Fluoro Guid Rt		
62325	948341000000101	Injection of subtalar joint using fluoroscopic guidance (procedure)	51440002	Right and left (qualifier value)	ISTJBJ	2	I	X	N	Y	ISTJBJ	Fluoro Guid injection subtalar joint B	Subtalar joint injection Fluoro Guid B		
62326	948371000000107	X-ray of whole spine using mobile image intensifier (procedure)			FWSPNM	4	I	X	Y	N	FWSPNM	Mobile image intensifier whole spine	Whole spine mobile image intensifier		
62327	948381000000109	Biopsy of spleen using ultrasonographic guidance (procedure)			USPLEB	1	I	X	Y	N	USPLEB	US Guided biopsy spleen			
62328	950201000000105	Dual energy X-ray photon absorptiometry scan of vertebral column (procedure)			XDXAV	1	I	I	Y	N	XVDXA	DEXA Vertebral analysis			
62329	950431000000103	Injection of botulinum toxin using fluoroscopic guidance (procedure)			IBOTXJ	1	I	X	N	Y	IBOTXJ	Fluoro guided botulinum toxin injection			
62330	951821000000109	Three dimensional cone beam computed tomography of mandible (procedure)	7771000	Left (qualifier value)	K3DML	1	I	X	Y	N	K3DML	CT Cone beam 3D mandible Left			
62331	951821000000109	Three dimensional cone beam computed tomography of mandible (procedure)	24028007	Right (qualifier value)	K3DMR	1	I	X	Y	N	K3DMR	CT Cone beam 3D mandible Right			
62332	951821000000109	Three dimensional cone beam computed tomography of mandible (procedure)	51440002	Right and left (qualifier value)	K3DMB	2	I	X	Y	N	K3DMB	CT Cone beam 3D mandible Both			
62333	952541000000107	Steroid injection using ultrasonographic guidance (procedure)			USTEDJ	1	I	X	N	Y	USTEDJ	US Guided steroid injection			
62334	952551000000105	Steroid injection using X-ray guidance (procedure)			XSTEDJ	1	I	X	N	Y	XSTEDJ	XR Guided steroid injection			
62335	955611000000104	Single photon emission computed tomography using dimercaptosuccinic acid with computed tomography of kidney with contrast (procedure)			NDMSAC	1	I	X	Y	N	NDMSAC	NM Renal DMSA SPECT CT with contrast			
62336	955621000000105	Antegrade insertion of stent into ureter of transplanted kidney using fluoroscopic guidance (procedure)	7771000	Left (qualifier value)	ITUALS	1	A		N	Y		Transp ureteric stent Insert Anteg Lt			
62337	955621000000105	Antegrade insertion of stent into ureter of transplanted kidney using fluoroscopic guidance (procedure)	24028007	Right (qualifier value)	ITUARS	1	A		N	Y		Transp ureteric stent Insert Anteg Rt			
